TRUE,StyleCop.CSharp.SpacingRules,SA1000,KeywordsMustBeSpacedCorrectly,キーワード「{0}」の前後の空白が不正です。,予約語の前後の空白を検証する。
TRUE,StyleCop.CSharp.DocumentationRules,SA1619,GenericTypeParametersMustBeDocumentedPartialClass,ドキュメントヘッダは{0}のジェネリックタイプと一致したtypeparamタグが必要です。typeparamタグが部分（partial）{0}の他の部分に記述されている場合は、主ドキュメントが部分（partial）{0}の別の部分に記述されていることを示すために、「summary」タグを「content」タグに変更してください。,部分（partial）クラス、構造体などが、別の要素で記述されていない場合は、要素のジェネリックタイプ毎にtypeparamタグがあるドキュメントヘッダを含むか検証する。
TRUE,StyleCop.CSharp.DocumentationRules,SA1620,GenericTypeParameterDocumentationMustMatchTypeParameters,ドキュメントヘッダのtypeparamタグは{0}のジェネリックタイプと一致しなければなりません。,ドキュメントヘッダに、要素のジェネリックタイプリストではないタイプのtypeparamタグが含まれていないことを検証する。
TRUE,StyleCop.CSharp.DocumentationRules,SA1621,GenericTypeParameterDocumentationMustDeclareParameterName,ドキュメントヘッダのtypeparamタグすべては、「name」属性が必要です。,ドキュメントヘッダのtypeparamタグすべてに内容が記述されている名前（name）属性が含まれていることを検証する。
TRUE,StyleCop.CSharp.DocumentationRules,SA1622,GenericTypeParameterDocumentationMustHaveText,パラメータ「{0}」のtypeparamタグの内容を記述してください。,要素のドキュメントヘッダに、要素のジェネリックタイプ一覧毎の項目が記述されていることを検証する。
FALSE,StyleCop.CSharp.DocumentationRules,SA1623,PropertySummaryDocumentationMustMatchAccessors,プロパティのドキュメントサマリー文は「{0}」から始めてください。,プロパティの概要が、プロパティがget又はsetアセサーであることによって、正しい文で始まったいることを検証する。
TRUE,StyleCop.CSharp.DocumentationRules,SA1624,PropertySummaryDocumentationMustOmitSetAccessorWithRestrictedAccess,プロパティにgetアセッサーしかないため、ドキュメント概要は「{0}」から始まらなければいけません。,プロパティがgetアセッサーの場合に、プロパティの概要にsetアセッサーの内容が記述されていないことを検証する。
TRUE,StyleCop.CSharp.DocumentationRules,SA1625,ElementDocumentationMustNotBeCopiedAndPasted,ドキュメントヘッダに２つ以上の同じドキュメント文字列があります。重複できるドキュメントテキストは「{0}」だけです。,要素のドキュメントヘッダに重複したドキュメント文が含まれていないことを検証する。
TRUE,StyleCop.CSharp.DocumentationRules,SA1626,SingleLineCommentsMustNotUseDocumentationStyleSlashes,一行のコメントは３つのスラッシュから始まってはいけません。３つのスラッシュはXmlドキュメントヘッダを示す予約記号です。,コメントが３つのスラッシュから始まって、ドキュメントヘッダと区別しづらくなっていないことを検証する。
TRUE,StyleCop.CSharp.DocumentationRules,SA1627,DocumentationTextMustNotBeEmpty,{0}タグのドキュメント文を記入してください。,ドキュメントタグの内容が記述されていることを検証する。
FALSE,StyleCop.CSharp.DocumentationRules,SA1628,DocumentationTextMustBeginWithACapitalLetter,{0}タグのドキュメント内容の最初の文字は大文字でなければいけません。,ドキュメントセクションの文が大文字で始まっているか検証する。
FALSE,StyleCop.CSharp.DocumentationRules,SA1629,DocumentationTextMustEndWithAPeriod,{0}タグのドキュメント文は、「.」で終了してください。,ドキュメントセクションの文が句点「.」で終わっていることを検証する。
FALSE,StyleCop.CSharp.DocumentationRules,SA1630,DocumentationTextMustContainWhitespace,{0}タグのドキュメント文の単語間に空白がありません。正しい文法の文書でない可能性があります。,ドキュメントセクションの文書が最低でも空白で区切られた２単語があることを検証する。
TRUE,StyleCop.CSharp.DocumentationRules,SA1631,DocumentationMustMeetCharacterPercentage,{0}タグのドキュメント文は、正しい文法で書かれた文書でない可能性があります。,ドキュメントセクションの文書に、必要以上の記号が使われて読みづらくなっていないことを検証する。
FALSE,StyleCop.CSharp.DocumentationRules,SA1632,DocumentationTextMustMeetMinimumCharacterLength,{0}タグのドキュメント内容は{1}文字以上でなければなりません。それより少ない文字の文書は正しい文法でない可能性があります。,ドキュメントセクションの文書の文字数が最小文字数以上であることを検証する。
FALSE,StyleCop.CSharp.DocumentationRules,SA1633,FileMustHaveHeader,ファイルにヘッダがありません、ヘッダのXMLが不正です、ヘッダがファイルの先頭にありません。,ファイルが正しい形式のファイルヘッダがあるか検証する。
FALSE,StyleCop.CSharp.DocumentationRules,SA1634,FileHeaderMustShowCopyright,ファイルヘッダに著作権（copyright）タグが必要です。,ファイルヘッダに著作権（copyright）タグがあるか検証する。
TRUE,StyleCop.CSharp.DocumentationRules,SA1635,FileHeaderMustHaveCopyrightText,ファイルヘッダの著作権（copyright）タグを記入してください。,ファイルヘッダの著作権（copyright）タグが記入されているか検証する。
TRUE,StyleCop.CSharp.DocumentationRules,SA1636,FileHeaderCopyrightTextMustMatch,ファイルヘッダの著作権（copyright）タグに次のテキストが必要です：{0},ファイルヘッダの著作権（copyright）に指摘された著作権テキストが含まれているか検証する。
TRUE,StyleCop.CSharp.DocumentationRules,SA1637,FileHeaderMustContainFileName,ファイルヘッダの著作権（copyright）タグにファイル名を値にした「file」属性が必要です。,ファイルヘッダにファイル属性があるかを検証する。
TRUE,StyleCop.CSharp.DocumentationRules,SA1638,FileHeaderFileNameDocumentationMustMatchFileName,ファイルヘッダの著作権（copyright）タグのファイル（file）属性にはファイル名を記述してください。,ファイルヘッダのファイル（file）属性にファイル名が記述されていることを検証します。
FALSE,StyleCop.CSharp.DocumentationRules,SA1639,FileHeaderMustHaveSummary,ファイルヘッダの概要（summary）タグの値を記入してください。.,ファイルヘッダの概要が記述されているか検証する。
TRUE,StyleCop.CSharp.DocumentationRules,SA1640,FileHeaderMustHaveValidCompanyText,ファイルヘッダの著作権（copyright）タグは、会社名が記述された会社（company）属性が必要です。,ファイルヘッダに値が設定された会社（company）属性が設定されているか検証する。
TRUE,StyleCop.CSharp.DocumentationRules,SA1641,FileHeaderCompanyNameTextMustMatch,ファイルヘッダの会社（company）属性の値を「{0}」にしてください。,ファイルヘッダの会社（company）属性に指定された会社名が記述されているか検証する。
FALSE,StyleCop.CSharp.DocumentationRules,SA1642,ConstructorSummaryDocumentationMustBeginWithStandardText,コンストラクタの概要タグの内容は、テキスト{0}から始めなければいけません。,コンストラクタの概要が正しい単語で始まるかを検証する。
TRUE,StyleCop.CSharp.DocumentationRules,SA1643,DestructorSummaryDocumentationMustBeginWithStandardText,デストラクタの概要タグの内容は、テキスト{0}から始めなければいけません。,デストラクタの概要が正しい単語で始まるか検証する。
TRUE,StyleCop.CSharp.DocumentationRules,SA1644,DocumentationHeadersMustNotContainBlankLines,ドキュメントヘッダに空行をいれてはいけない。ドキュメント内容に改行を挿入する場合は「para」タグを使ってください。,ドキュメントヘッダに空行がないか検証する。
TRUE,StyleCop.CSharp.DocumentationRules,SA1645,IncludedDocumentationFileDoesNotExist,includeされたドキュメントヘッダファイルは存在しないか、読み込めません： {0},includeされたドキュメントヘッダが読み込めるか検証する。
TRUE,StyleCop.CSharp.DocumentationRules,SA1646,IncludedDocumentationXPathDoesNotExist,includeされたドキュメントファイルから、XPath文字列「{0}」を読込むことが出来ません：{1},includeされたドキュメントタグのXPath式が正しいか検証する。
TRUE,StyleCop.CSharp.DocumentationRules,SA1647,IncludeNodeDoesNotContainValidFileAndPath,「include」タグの「file」及び「path」属性が不正です：{0},「include」タグの正しい「file」及び「path」属性が記述されていることを検証する。
TRUE,StyleCop.CSharp.DocumentationRules,SA1648,InheritDocMustBeUsedWithInheritingClass,基底クラスから継承しない場合は、「inheritdoc」タグを使わないでください。,基底クラスから継承しない場合は、「inheritdoc」タグが使われていないことを検証する。
FALSE,StyleCop.CSharp.DocumentationRules,SA1650,ElementDocumentationMustBeSpelledCorrectly,要素のドキュメンテーションヘッダーが正しいスペルの単語が含まれていることを検証します。,ドキュメンテーションヘッダーのスペルを検証する。
